,asin,name,category,description,price,rating,No_of_Rating
1301,B0015358TE,"Nail Magic - Nail Hardener & Conditioner, 0.5 Fl Oz, Revives Chipping, Peeling & Brittle Nails, Strengthening, Conditions & Hardens Natural Nails, 60 Years of Superior Results","Foot, Hand & Nail Care","Brand


Nail Magic




Ingredients


Xylene, Butyl Acetate, Nitrocellulose, n-Butyl Alcohol, Isopropyl Alcohol, Methylene Glycol, Amyl Acetate, Ethyl 3-ethoxypropionate, Butoxyethanol, Tricresyl Phosphate, Ricinus Communis (Castor) Seed Oil, Gelatin, Red 33 (CI 17200)Xylene, Butyl Acetate, Nitrocellulose, n-Butyl Alcohol, Isopropyl Alcohol, Methylene Glycol, Amyl Acetate, Ethyl 3-ethoxypropionate, Butoxyethanol, Tricresyl P…

See more





Item Weight


0.06 Pounds




Liquid Volume


0.5 Fluid Ounces",9.99,4.5,2588
1302,B00154MOEU,Ardell Eye Lashes Wispies Brown,Tools & Accessories,"Color


Wispies Brown




Brand


Ardell




Item Dimensions LxWxH


6 x 4 x 3 inches",5.19,4.4,642
1303,B00157RZ14,"Premier Dead Sea Classic Eye Serum, Hypoallergenic, Age defying, Helps minimize wrinkles, Dark circles, Sagging skin, Reduce bags, with vitamins A & E 1.2 fl.oz",Skin Care,"Ingredients


Oil free. Cyclomethicone, dimethiconol, octyl cocate, soybean oil, retionl (vitamin A), Dead Sea mineral salt, methlparaben, propylparaben, ascorbic acid (Vitamin C), tocopherol (vitamin E), citrus aurantium dulcis (orange) oilOil free. Cyclomethicone, dimethiconol, octyl cocate, soybean oil, retionl (vitamin A), Dead Sea mineral salt, methlparaben, propylparaben, ascorbic acid (Vitami…

See more





Active Ingredients


Vitamin_c, Vitamin_e




Product Benefits


Hydrating, Anti-Aging, Hypoallergenic, Soothing, Moisturizing




Brand


Premier by Dead Sea Premier




Indications


Treat the very delicate skin around the eyes",79.9,4.2,607
1304,B00157S30Q,Avon ANEW CLINICAL Advanced Retexturizing Peel 42 ml 1.47 fl oz,Skin Care,"Brand


AVON




Ingredients


Glycolic +Soothing Extracts!




Scent


Unscented




Product Benefits


Moisturizing




Item Weight


5.5 Ounces",42.98,4.0,329
1305,B00158MYUA,"Bluebeards Original Beard Wash, 4 oz.",Shave & Hair Removal,"Brand


Bluebeards Original




Scent


Lime




Skin Type


Combination




Ingredients


Water/Aqua/Eau, Decyl Glucoside (plant-derived surfactant), Cocamidopropyl Betaine (coconut-based), Glycerin (plant-derived), Cocamidopropylamine Oxide (coconut-based), Xanthan Gum, Coco-Glucoside (coconut-based), Glyceryl Oleate, Polysorbate 20, Aloe Barbadensis Leaf Juice, Citrus Aurantifolia (Lime) Oil, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol, Propylene Glycol, Tocopheryl Acetate (Vitamin E), EthylhexylglycerinWater/Aqua/Eau, Decyl Glucoside (plant-derived surfactant), Cocamidopropyl Betaine (coconut-bas…

See more





Item Weight


0.25 Pounds",14.0,4.7,288
1306,B0015A30XI,"Tate's The Natural Miracle Shampoo, 18 fl. oz.",Hair Care,"Brand


Tate's The Natural Miracle




Hair Type


All, Color Treated, Curly, Chemically Treated, Fine, Thin




Liquid Volume


18 Fluid Ounces




Item Weight


1.1 Pounds




Item Dimensions LxWxH


7 x 3 x 3 inches",14.0,4.4,226
1307,B0015C0RIC,"NOW Solutions, Vegetable Glycerin, 100% Pure, Versatile Skin Care, Softening and Moisturizing, 4-Ounce",Skin Care,"Special Ingredients


Glycerin, Coconut oil




Item Form


Oil




Brand


NOW




Skin Type


Soft




Age Range (Description)


Adult",4.49,4.6,5586
1308,B0015E5YX8,Lavanila - The Healthy Fragrance Clean and Natural (1.7 oz) (Vanilla Coconut),Fragrance,"Brand


LAVANILA LABORATORIES




Scent


Vanilla Coconut




Ingredients


Alcohol denat. (from Organic sugar cane), Botanical fragrance blend, Deionized water, Lycium barbarum (Goji) powder, Terminalia ferdinandiana (Kakadu plum) fruit extract, Epilobium angustifolium (Canadian willowherb) extract, Olea europaea (Olive leaf) extract, Alteromonas ferment extract, Chrysanthellum indicum (Chamomile) extract, Oat amino acids, Glycerin (Vegetable), Vanilla planifolia.Alcohol denat. (from Organic sugar cane), Botanical fragrance blend, Deionized water, Lycium barbarum (Goji) powder, Terminalia ferdinandiana (Kakadu plu…

See more





Item Weight


3 Ounces




Item Volume


1.7 Fluid Ounces",71.11,4.2,281
1309,B0015IW3PG,"Dial Complete Antibacterial Foaming Hand Soap, Fresh Pear, 7.5 Fluid Ounces (Pack of 8)",Skin Care,"Item Form


Foam




Brand


Dial




Scent


Pear




Skin Type


Dry




Age Range (Description)


Adult",14.72,4.8,5428
1310,B0015IYNR2,"The Naked Bee Hand & Cuticle Healing Salve (1.5 oz/Sunflower, Beeswax & Shea Butter)","Foot, Hand & Nail Care","Special Ingredients


Sunflower Oil, Shea Butter, Aloe Vera




Item Form


Butter




Brand


The Naked Bee




Skin Type


Combination, dry, normal, oily




Age Range (Description)


Adult",9.96,4.7,762
1311,B0015KO3LQ,"Frizz-Ease Creme Serum Overnight Repair formula by John Frieda for Unisex Serum, 1.69 Ounce",Skin Care,"Brand


John Frieda




Item Form


Creme,Serum




Ingredients


Water, Cyclopentasiloxane, Cetearyl Alcohol, Dimethicone, Stearyl Alcohol, Ceteareth-20, Aminopropyl Dimethicone, Phenyl Trimethicone, Laureth-3, Laureth-23, Anthemis Nobilis Flower Extract*, Propylene Glycol, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Lactic Acid, Malic Acid, Quaternium-91, Cetrimonium Methosulfate, Behentrimonium Chloride, Sodium Hydroxide, Propylene Glycol Dicaprylate/Dicaprate, Cetrimonium Chloride, Fragrance.*Chamomile Extract.Water, Cyclopentasiloxane, Cetearyl Alcohol, Dimethicone, Stearyl Alcohol, Ceteareth-20, Aminopropyl Dimethicone, Phenyl Trimethicone, Lau…

See more





Hair Type


Chemically Treated




Liquid Volume


50 Milliliters",29.0,4.2,52
1312,B0015PGFQW,"TIGI Bed Head Manipulator, Texture Paste, 2 oz / 57 g",Hair Care,"Scent


2 PACK




Brand


TIGI




Item Form


Clay",19.195,4.6,61
1313,B0015Q54D6,Nexxus Sleek Memory Straightening Smoothing Spray -- 7.5 oz.,Hair Care,"Brand


Nexxus




Item Form


Spray




Ingredients


Water (Aqua/Eau), Amodimethicone, Glycerin, DMDM Hydantoin, Propylene Glycol, PEG 12 Dimethicone, PVP, Imidazolidinyl Urea, Polysorbate 20, Cetyl Pyridinium Chloride, Fragrance (Parfum), Trideceth 12, Cetrimonium Chloride, Benzophenone 4, Triethanolamine, Hexylcinnamal, Butylphenyl Methlyproprional, Benzyl Salicylate, Amyl Cinnamal, Linalool, Panthenol, Silk Amino Acid, Polyglyceryl 3 Diisostearate, Polysorbate 60, Chamomilla Recutita (Matricaria) Flower Extract (Matricaria), Stearic Acid,, Palmitic Acid, Myristic Acid, Guar Hydroxypropyltrimonium Chloride, Triticum Vulgare (Wheat) Flour Lipids (Wheat), Persea Gratissima Oil (Avocado), Tetrahexyldecyl Ascorbate (Vitamin C), Glycine Soja Sterol (Soybean), Alpha Glucan Oligosaccharide, Ceramide 3, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Tocopheryl Acetate (Vitamin E)Water (Aqua/Eau), Amodimethicone, Glycerin, DMDM Hydantoin, Propylene Glycol, PEG 12 Dimethicone, PVP, Imidazolidinyl Urea, Polysorbate 20, Cetyl Pyrid…

See more





Hair Type


All




Liquid Volume


7.5 Fluid Ounces",59.99,3.2,42
1314,B0015SBOLU,DELON Premium Cosmetic Cotton Rounds,Tools & Accessories,"Brand


DELON




Item Weight


1.61 Pounds




Product Benefits


Our Delon Cotton Rounds are thicker and more absorbent than other cosmetic pads. Made with 100% cotton, they are lint free and hypoallergenic. The multi-use capacity of this product makes it a necessity for daily life. Recommended for all skin types. Never tested on animals.Our Delon Cotton Rounds are thicker and more absorbent than other cosmetic pads. Made wit…

See more",36.99,4.6,1810
1315,B0015YIHXC,"Benefit Benefit boi ing industrial strength concealer (new packaging) - #01 (light), 0.1oz, 0.1 Ounce",Makeup,"Color


01 - light




Brand


Benefit




Coverage


Light




Finish Type


Natural




Item Weight


0.23 Grams",44.81,4.5,114
1316,B0015YSNUE,Shampoo for Normal Hair with Lavender & Rosemary 8 oz,Hair Care,"Brand


John Masters Organics




Scent


Lavender Rosemary




Hair Type


All, Normal




Liquid Volume


236 Milliliters




Item Weight


0.28 Kilograms",19.0,4.1,202
1317,B0015Z90NC,"Mario Badescu Seaweed Night Cream, 1 oz",Skin Care,"Special Ingredients


Hyaluronic Acid




Item Form


Cream




Brand


Mario Badescu




Specific Uses For Product


Apply daily on clean skin avoiding eye area.




Skin Type


Combination / Oily, Sensitive Skin Types",22.0,4.5,1711
1318,B001619XP0,1 Mini Crystal Purse Travel Atomizer W/funnel-Assorted Styles,Fragrance,"Material


Glass




Color


Gold, Clear,




Brand


Kingsley",6.36,3.8,143
1319,B00161CBV8,"Smashbox Arced Eye Liner Brush, No.21",Makeup,"Brand


Smashbox




Item Form


Pencil




Skin Tone


All




Item Dimensions LxWxH


0.25 x 0.25 x 6.75 inches




Item Weight


0.02 Pounds




Age Range (Description)


Adult",28.88,4.2,35
1320,B00161JJ90,"Smashbox O-glow Intuitive Cheek Color, Sheer Rosy Pink, 0.5 Ounce",Makeup,"Color


Sheer Rosy Pink




Brand


Smashbox




Ingredients


Cyclomethicone, Dimethicone Crosspolymer, Isononyl Isononanoate, Carthamus Tinctorius (Safflower Seed) Oil, Punica Granatum, Tetrahexyldecyl Ascorbate, Polysilicone 11, Ginkgo Biloba Leaf Extract, Lycium Barbarum Fruit Extract, Capric/Caprylic Stearic Triglyceride, Plankton Extract, Red 27 (CI 45410)Cyclomethicone, Dimethicone Crosspolymer, Isononyl Isononanoate, Carthamus Tinctorius (Safflower Seed) Oil, Punica Granatum, Tetrahexyldecyl Ascorbate, Po…

See more





Finish Type


Sheer




Item Weight


0.05 Pounds",17.59,4.5,198
1321,B00163JVJQ,"#1 BEST Supreme Serum CE – Superior Antioxidant Vitamin C, Patent Pending SUPERPREVENTC & SUPERLOWpH technology 1 oz",Skin Care,"Ingredients


Hyaluronic-acid




Active Ingredients


Hyaluronic_acid




Product Benefits


Antioxidant, Brightening




Brand


Cosmetic Skin Solutions LLC




Indications


Cosmetic Skin Solutions Vitamin C+E Serum is a highly advanced super antioxidant treatment utilizing synergistic interactions of vitamin C & E with Ferulic acid to provide unmatched protection on the skin's surface to prevent damage caused by free radicals, environmental pollutants, and UV radiation. In addition, this exceptional formula enhances beauty by stimulating collagen production, boosting antioxidant performance, for a brighter, more radiant, even toned, youthful looking complexion.Cosmetic Skin Solutions Vitamin C+E Serum is a highly advanced super antioxidant treatment utilizing synergistic interactions of vitamin C & E with Ferulic…

See more",38.99,4.1,631
1322,B00164DUY2,Acne.org 16 oz. Cleanser,Skin Care,"Item Form


Liquid




Brand


Acne.org




Skin Type


Acne Prone




Ingredients


Water, PEG-80 Sorbitan Laurate, Cocamidopropyl Betaine, Sodium Trideceth Sulfate, Glycerin, Sodium Lauroamphoacetate, PEG-150 Distearate, Sodium Laureth 13 Carboxylate, Disodium Cocamphodiacetate, Propylene Glycol, Sage Extract, Cucumber Extract, White Oak Bark Extract, Panthenol, Allantoin, Acrylates Copolymer, Methylgluceth-20, Polysorbate-20, Didazolidinyl Urea, Quaternium-15, DMDM Hydantoin, Disodium EDTA.Water, PEG-80 Sorbitan Laurate, Cocamidopropyl Betaine, Sodium Trideceth Sulfate, Glycerin, Sodium La…

See more





Item Weight


16 Ounces",13.57,4.4,998
1323,B00164FKWW,Acne.org 8 oz. Treatment (2.5% Benzoyl Peroxide),Skin Care,"Brand


Acne.org




Ingredients


Active Ingredient: 2.5% Benzoyl Peroxide Also Contains: Water, Butylene Glycol, Carbomer, Potassium Sorbate, Phenoxyethanol, Diazolidinyl Urea, Sodium Hydroxide.Active Ingredient: 2.5% Benzoyl Peroxide Also Contains: Water, Butylene Glycol, Carbomer, Potassium Sorbate, Phenoxyethanol, Diazolidinyl Urea, Sodium…

See more





Scent


Unscented




Product Benefits


Softening




Active Ingredients


Benzoyl_peroxide",23.63,4.5,835
1324,B00164FVH6,Acne.org 16 oz. Treatment (2.5% Benzoyl Peroxide),Skin Care,"Item Form


Gel




Brand


Acne.org




Scent


Unscented




Skin Type


Acne Prone




Ingredients


Active Ingredient: 2.5% Benzoyl Peroxide Also Contains: Water, Butylene Glycol, Carbomer, Potassium Sorbate, Phenoxyethanol, Diazolidinyl Urea, Sodium Hydroxide.Active Ingredient: 2.5% Benzoyl Peroxide Also Contains: Water, Butylene Glycol, Carbomer, Potassium Sorbate, Phenoxyethanol, Diazolidinyl Urea, Sodium…

See more",45.79,4.6,379
1325,B00164FXYW,Acne.org 16 oz. Moisturizer with Licochalcone,Skin Care,"Special Ingredients


Jojoba Oil




Item Form


Lotion




Brand


Acne.org




Skin Type


Acne Prone




Age Range (Description)


Adult",34.59,4.3,163
1326,B00166633A,Blistex Medicated Lip Ointment 0.21 oz,Skin Care,"Brand


Blistex




Color


Red




Ingredients


Active Ingredients:Dimethicone 1.1% (Skin Protectant)Camphor 0.5% (External Analgesic)Menthol 0.6% (External Analgesic)Phenol 0.5% (External Analgesic)Inactive Ingredients:Allantoin, ammonium hydroxide, beeswax, calcium disodium EDTA, calcium hydroxide, cetyl alcohol, flavors, glycerin, lanolin, lauric acid, mineral oil, myristic acid, oleic acid, palmitic acid, paraffin, petrolatum, polyglyceryl-3 diisostearate, potassium hydroxide, purified water, SD alcohol 36, silica, sodium hydroxide, ...Active Ingredients:Dimethicone 1.1% (Skin Protectant)Camphor 0.5% (External Analgesic)Menthol 0.6% (Ext…

See more





Product Benefits


Softening




Item Form


Ointment",1.99,4.7,323
1327,B00166IQ6W,"Laura Mercier Lip Glace, Blush",Makeup,"Brand


Laura Mercier




Ingredients


Vary by color




Item Form


Stick




Finish Type


Shimmery




Item Weight


0.38 Pounds",28.0,4.7,309
1328,B00168538E,Desert Essence Herbal Blemish Touch Stick with Natural Extracts & Essential Oils - .31 Fl Ounce - Antiseptic Tea Tree Oil - Chamomile - Lavender - Palmarosa - Clear & Radiant Skin,Skin Care,"Special Ingredients


Tea Tree




Item Form


Stick




Brand


Desert Essence




Skin Type


Acne Prone,All Skin Types




Age Range (Description)


Adult",11.99,4.7,1325
1329,B001697SLI,Nexxus Alluring Curls 3.2 fl oz (95 ml),Hair Care,"Brand


Nexxus




Item Form


Oil




Ingredients


Lavandula Angustifolia (Lavender) Oil, Polyglyceryl 3 Diisostearate, Polysorbate 60, Stearic Acid, Palmitic Acid, Myristic Acid, Hydrolyzed Sweet Almond Protein, Guar Hydroxypropyltrimonium Chloride, Althaea Officinalis (Marshmallow) Root Extract, Triticum Vulgare (Wheat) Flour Lipids, Persea Gratissima (Avocado) Oil, Tetrahexyldecyl Ascorbate (Vitamin C), Glycine Soja (Soybean) Sterol, Alpha Glucan Oligosaccharide, Ceramide 3, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane,, Tocopheryl Acetate (Vitamin E), Water (Aqua/Eau), Propylene Glycol, PVP, VP/Methacrylamide/Vinyl Imidazole Copolymer, Acrylates Beheneth 25 Methacrylate Copolymer, PEG 40 Hydrogenated Castor Oil, Polyquaternium 4, Triisopropanolamine, Sorbitol, DMDM Hydantoin, Fragrance, PEG/PPG 18/18 Dimethicone, Polyquaternium 39, Tetrasodium EDTA, Hexylcinnamal, Butylphenyl Methlyproprional, Limonene, Linalool, Alpha Isomethyl Ionone, Citronellol, Hydroxyisohexl 3 Cyclohexene Carboxaldehyde, Glycine Soja (Soybean) Oil, Ext Violet 2,Lavandula Angustifolia (Lavender) Oil, Polyglyceryl 3 Diisostearate, Polysorbate 60, Stearic Acid, Palmitic Acid, Myristic Acid, Hydrolyzed Sweet Almond Protei…

See more





Hair Type


Curly




Liquid Volume


3.2 Fluid Ounces",69.54,3.9,24
1330,B001699TI8,"Eucerin Advanced Repair Hand Creme, 2.7 Ounce","Foot, Hand & Nail Care","Item Form


Cream




Brand


Eucerin




Skin Type


Dry, Rough




Age Range (Description)


Adult




Scent


Unscented",4.49,4.7,2291
1331,B0016A2D3K,"BC Bonacure MOISTURE KICK Spray Conditioner, 6.8-Ounce",Hair Care,"Brand


Schwarzkopf




Hair Type


Curly




Liquid Volume


6.76 Fluid Ounces




Ingredients


Aqua (Water, Eau), Dimethicone, Polyquaternium-37, Distearoylethyl Hydroxyethylmonium Methosulfate, Steardimonium Hydroxypropyl Hydrolyzed Keratin, Hydrolyzed Keratin, Amodimethicone/Morpholinomethyl Silsesquioxane Copolymer, Benzophenone-4, Cetearyl Alcohol, Phenoxyethanol, Parfum (Fragrance), Quaternium-91, Panthenol, Methylparaben, Cetrimonium Methosulfate, Lactic Acid, Benzyl Salicylate, Butylphenyl Methylpropional, Isopropyl Alcohol, Linalool, Limonene, Trideceth-5, Benzyl Alcohol, CoumarinAqua (Water, Eau), Dimethicone, Polyquaternium-37, Distearoylethyl Hydroxyethylmonium Methosulfate, Steardimonium Hydroxypropyl Hydrolyzed Keratin,…

See more





Item Dimensions LxWxH


1.89 x 1.89 x 6.89 inches",16.98,4.6,479
1332,B0016A8DT8,"Seche Restore, 2 Ounce","Foot, Hand & Nail Care","Brand


Seche




Color


Clear




Age Range (Description)


Adult




Liquid Volume


2 Milliliters




Item Dimensions LxWxH


3.2 x 1.9 x 4.7 inches




Item Weight


90.72 Grams",12.87,4.7,1472
1333,B0016B5LAQ,"Desert Essence, Thickening Shampoo, Green Apple and Ginger, 8 oz",Hair Care,"Brand


Desert Essence




Scent


Green Apple and Ginger




Hair Type


Thick




Liquid Volume


8 Fluid Ounces




Item Weight


0.6 Pounds",11.29,4.5,150
1334,B0016BBHC2,"Beauty Without Cruelty Facial Cleanser Vitamin C with Coq10, 8.5 Ounces",Skin Care,"Brand


Beauty Without Cruelty




Skin Type


Dry




Ingredients


Aqua (Purified Water), Cocamidopropyl Hydroxysultaine, Sodium Methyl 2-Sulfolaurate, Disodium 2-Sulfolaurate, Aloe Barbadensis (Aloe Vera) Leaf Juice (Decolorized), Glycerin (Vegetable), Magnesium Ascorbyl Phosphate, Lavandula Hybrida (Lavandin) Oil, Citrus Aurantium Dulcis (Sweet Orange) Oil, Cananga Odorata (Ylang Ylang) Flower Oil, Calendula Officinalis Flower Extract, Cucumis Sativus (Cucumber) Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Chamomilla Recutita (Matricaria) Extract, Camellia Sinensis (White Tea) Extract, Arnica Montana Flower Extract, Sucrose Cocoate, Allantoin, Sodium Benzoate, Potassium Sorbate Organic Vitamin C 10% Organic ContentAqua (Purified Water), Cocamidopropyl Hydroxysultaine, Sodium Methyl 2-Sulfolaurate, Disodium 2-Sulfolaurate, Aloe Barbadensis (Aloe Ver…

See more





Item Weight


0.65 Pounds




Item Dimensions LxWxH


2.81 x 2.75 x 6.38 inches",12.59,4.6,107
1335,B0016BFOVM,"Giovanni Direct Leave-In Treatment Conditioner, 2 Fluid Ounce",Hair Care,"Brand


GIOVANNI




Hair Type


All




Liquid Volume


2 Fluid Ounces




Ingredients


Aqua (purified water) barbadensis (aloe vera) leaf juice (rosmarinus officinalis) leaf extract, nettle (uritica dioica) oil, thyme (thymus vulgaris) oil, birch leaf (butela alba) oil, chamomilla recutita (marricaria) extract, clary (salvia sclarea), lavender (lavandula angustifolia), coltsfoot flower (tussilage farfara), yarrow (achillea millefolium) oil, mallow (malva sylvestris), horsetail (equistetum arvense) oil, soybean protein (glycine soja), cetyl alcohol (plant derived), tocopherol ...Aqua (purified water) barbadensis (aloe vera) leaf juice (rosmarinus officinalis) leaf extract, nettle (uritica dioica) oil, thyme (thymus vulgaris) oil, birch leaf (bu…

See more





Item Dimensions LxWxH


3.8 x 4.1 x 5.6 inches",5.82,3.8,61
1336,B0016G2BJK,"Dove Beauty Bar Gentle Skin Cleanser Moisturizing for Gentle Soft Skin Care Original Made With 1/4 Moisturizing Cream 3.75 oz, 6 Bars",Skin Care,"Item Form


Bar




Brand


Dove




Skin Type


Sensitive, Dry




Age Range (Description)


Adult




Ingredients


Sodium Lauroyl Isethionate, Stearic Acid, Sodium Tallowate Or Sodium Palmitate, Lauric Acid, Sodium Isethionate, Water, Sodium Stearate, Cocamidopropyl Betaine, Sodium Cocoate Or Sodium Palm Kernelate, Fragrance, Sodium Chloride, Tetrasodium Edta, Tetrasodium Etidronate, Titanium Dioxide (Ci 77891).Sodium Lauroyl Isethionate, Stearic Acid, Sodium Tallowate Or Sodium Palmitate, Lauric Acid, Sodium Isethionate, Water, Sodium Stearate, Cocamidoprop…

See more",9.29,4.8,3644
